,date,title,stock,sentiment,probability_sentiment
30240,2020-01-22,Mid-Day Market Update: Crude Oil Down Over 2%; One Stop Systems Shares Surge,JNJ,negative,0.966797947883606
30241,2020-01-22,Mid-Morning Market Update: Markets Open Higher; Johnson & Johnson Posts Mixed Q4 Results,JNJ,positive,0.7493461966514587
30242,2020-01-22,"IBM, Netflix Earnings Greeted With Enthusiasm, And Texas Instruments Up Later Today",JNJ,positive,0.5819666385650635
30243,2020-01-22,Johnson & Johnson Says Independent Research Continues To Find No Link Between Talc And Cancer,JNJ,neutral,0.8755798935890198
30244,2020-01-22,"Johnson & Johnson Says Off-Patent Drugs Were Able To Retain Business A Little Longer Than Expected In 2019, And Expects It To Continue In 2020",JNJ,positive,0.9400932192802429
30245,2020-01-22,Johnson & Johnson Exec Says 2020 Forecast Does Not Assume Any Major Acquisitions Or Other Major Uses Of Cash,JNJ,neutral,0.9485645890235901
30246,2020-01-22,"The Daily Biotech Pulse: Johnson & Johnson Earnings, FDA Nod For Horizon Therapeutics, Slew Of Secondary Offerings",JNJ,neutral,0.9269879460334778
30247,2020-01-22,Here's How Much Investing $100 In Johnson & Johnson Stock Back In 2010 Would Be Worth Today,JNJ,neutral,0.9364885091781616
30248,2020-01-22,Johnson & Johnson Reports Mixed Q4 Earnings,JNJ,negative,0.9592107534408569
30249,2020-01-22,A Peek Into The Markets: US Stock Futures Climb Ahead Of Earnings,JNJ,positive,0.782167911529541
30250,2020-01-22,Genmab Highlights 2019 Net DARZALEX Sales By Johnson & Johnson Of $2.998B,JNJ,neutral,0.6542558670043945
30251,2020-01-22,"Johnson & Johnson Sees FY20 Adj. Operational EPS $9.00-$9.15, Operational Sales $85.8B-$86.6B",JNJ,neutral,0.7592816352844238
30252,2020-01-22,"Johnson & Johnson Q4 Adj. EPS $1.88 Beats $1.87 Estimate, Sales $20.75B Miss $20.78B Estimate",JNJ,neutral,0.7111908197402954
30253,2020-01-22,"8 Stocks To Watch For January 22, 2020",JNJ,neutral,0.8902960419654846
30254,2020-01-22,"Earnings Scheduled For January 22, 2020",JNJ,neutral,0.9019245505332947
30255,2020-01-21,Johnson & Johnson's Q4 Earnings Outlook,JNJ,neutral,0.6965034604072571
30256,2020-01-21,Stocks That Hit 52-Week Highs On Tuesday,JNJ,neutral,0.7068991661071777
30257,2020-01-21,"Coronavirus Outbreak, IMF Forecast, Impeachment Trial Weigh On Investor Sentiment",JNJ,negative,0.8627410531044006
30258,2020-01-21,"3 ETFs To Consider For The Week Ahead: Big Earnings For Airlines, Chips And Consumers",JNJ,neutral,0.6173343062400818
30259,2020-01-21,"The Week Ahead In Biotech: Focus On Epizyme, Merck Ahead Of PDUFA Dates, J&J To Kickstart Big Pharma Earnings",JNJ,positive,0.5046828389167786
30260,2020-01-17,Hearing Johnson & Johnson's Risperdal Verdict Lowered From $8B to $6.8B,JNJ,negative,0.7019384503364563
30261,2020-01-17,Stocks That Hit 52-Week Highs On Friday,JNJ,neutral,0.7065430879592896
30262,2020-01-17,"Record Run: Stocks Keep Rolling To New Highs as Housing Data, Earnings Look Solid",JNJ,positive,0.9305592179298401
30263,2020-01-15,J&N's Janssen Announced Submission Of A Type II Variation Application To European Medicines Agency For Spravato Nasal Spray,JNJ,positive,0.5300679206848145
30264,2020-01-10,"'California Gov. Gavin Newsom wants the state to become the first to create its own generic drug label, an attempt to create more competition and bring down prices.' -Axios, From Earlier",JNJ,neutral,0.5890647768974304
30265,2020-01-09,"Wells Fargo Maintains Overweight on Johnson & Johnson, Raises Price Target to $165",JNJ,positive,0.9153566956520081
30266,2020-01-09,"Kaleido Biosciences Announces Collaboration With Janssen To Explore Potential For Microbiome Metabolic Therapies To Prevent Childhood-Onset Of Atopic, Immune And Metabolic Conditions By Promoting Healthy Function Of The Gut Microbiome",JNJ,positive,0.9067988991737366
30267,2020-01-07,J&J Shares Briefly Turn Positive After U.S. Researchers Find No Clear Talc Link To Ovarian Cancer In Largest Study Yet,JNJ,positive,0.5140397548675537
30268,2020-01-07,Investor Movement Index Summary: December 2019,JNJ,neutral,0.8915901780128479
30269,2020-01-07,"Protagonist Therapeutics Achieves Milestone In Janssen Collaboration, Triggering $5M Payment",JNJ,positive,0.9428051710128784
30270,2020-01-06,Johnson & Johnson Reportedly Settles California Talc Case Midtrial,JNJ,negative,0.6971303820610046
30271,2020-01-06,"'Johnson & Johnson Settles California Talc Case Midtrial, likely avoiding a huge judgement against them' -Law 360",JNJ,negative,0.8060972094535828
30272,2020-01-03,"Speaker Of The House Nancy Pelosi Says ""Enough is enough. @HouseDemocrats passed the bipartisan #LowerDrugCosts Now Act last year to stop Big Pharma from charging Americans more for our medicines than what they charge for the same drugs overseas.""",JNJ,neutral,0.5644775032997131
30273,2020-01-02,Washington State Sues Johnson & Johnson Over Opioid Epidemic,JNJ,negative,0.9279842376708984
30274,2020-01-02,Pulmatrix Shares Soar On Licensing Agreement With Johnson & Johnson,JNJ,positive,0.943292498588562
30275,2020-01-02,Pulmatrix Announces Kinase Inhibitor Licensing Agreement with Lung Cancer Initiative at Johnson & Johnson,JNJ,positive,0.81474769115448
30276,2019-12-27,Provention Bio 8-K Shows Co. Was Informed By J&J's Janssen Pharma It No Longer Intends To Take Up Option To Buy Back Rights For PRV-6527 Compound,JNJ,neutral,0.9378039836883545
30277,2019-12-23,How The Dow Jones Industrial Average Changed Over The Past Decade,JNJ,neutral,0.8818134069442749
30278,2019-12-20,Stocks That Hit 52-Week Highs On Friday,JNJ,neutral,0.7065430879592896
30279,2019-12-20,"The Daily Biotech Pulse: Axovant Surges On Gene Therapy Study Results, FDA Approves Merck's Ebola Vaccine, Abeona Announces Offering",JNJ,positive,0.7238414883613586
30280,2019-12-20,"J&J To Purchase Remaining Stake In Verb Surgical, No Terms Disclosed",JNJ,neutral,0.9541672468185425
30281,2019-12-19,"PreMarket Prep Recap: Earnings Movers, Finding Sellers In Johnson & Johnson",JNJ,positive,0.5073539018630981
30282,2019-12-19,"Benzinga's Top Upgrades, Downgrades For December 19, 2019",JNJ,negative,0.5582327842712402
30283,2019-12-19,"Barclays Upgrades Johnson & Johnson to Overweight, Raises Price Target to $173",JNJ,positive,0.916938066482544
30284,2019-12-17,"UPDATE: Morgan Stanley Upgrades Johnson & Johnson To Overweight, Raises Target To $170 Notes Co's 'defensiveness is down but not out. Legal liabilities appear more than reflected, the pharma segment should accelerate and the business is now more balanced'",JNJ,positive,0.9418140649795532
30285,2019-12-17,"Benzinga's Top Upgrades, Downgrades For December 17, 2019",JNJ,negative,0.5549608469009399
30286,2019-12-17,"Benzinga Pro's Top 5 Stocks To Watch For Tues., Dec. 17, 2019: BA, AAPL, BLPH, JNJ, LLY",JNJ,neutral,0.9115447402000427
30287,2019-12-17,"Morgan Stanley Upgrades Johnson & Johnson to Overweight, Announces $170 Price Target",JNJ,negative,0.3487844467163086
30288,2019-12-10,Janssen Announces Results From Phase 3 CANDOR Study; DARZALEX Regimen Showed 'Significant Increase in Progression-Free Survival in Treatment of Patients with Relapsed/Refractory Multiple Myeloma',JNJ,positive,0.9542840123176575
30289,2019-12-10,"The Daily Biotech Pulse: ASH Meeting Wraps, Fast Track Designation For Equillium, Pfizer To Buy $3M In ContraFect Shares",JNJ,neutral,0.6530271768569946
30290,2019-12-09,Johnson & Johnson Emerging Out Of A Dark Place,JNJ,neutral,0.706922173500061
30291,2019-12-09,Janssen and Hitgent to Collaborate on Novel DNA-Encoded Libraries,JNJ,neutral,0.5625424385070801
30292,2019-12-09,Vaccine Regimen from Janssen and Bavarian Nordic to Support Republic of Rwanda's Preparedness Against Ebola Outbreak,JNJ,positive,0.7877159714698792
30293,2019-12-09,"Janssen Presents Initial Results for BCMA CAR-T Therapy JNJ-4528 Showing Early, Deep and High Responses in the Treatment of Relapsed or Refractory Multiple Myeloma at ASH 2019",JNJ,positive,0.8748419284820557
30294,2019-12-09,"The Week Ahead In Biotech: ASH Presentations Pick Up Steam, Correvio Awaits Adcom Ruling",JNJ,neutral,0.6856784820556641
30295,2019-12-09,XBiotech Announces Agreement to Sell True Human Antibody Bermekimab Targeting IL-1a to Janssen for $750M in Cash Plus Milestone Payments Up to $600M,JNJ,positive,0.7772668600082397
30296,2019-12-06,Johnson & Johnson Option Alert: Jan 17 $145 Calls Sweep (2) near the Ask: 3425 @ $1.44 vs 13950 OI; Earnings 1/21 Before Open [est] Ref=$141.31,JNJ,neutral,0.6183909177780151
30297,2019-12-05,Genmab Achieves $100M Sales Milestone in DARZALEX Collaboration with Janssen,JNJ,positive,0.9461758732795715
30298,2019-12-04,Johnson & Johnson Option Alert: Dec 20 $140 Calls at the Ask: 2650 @ $1.41 vs 10265 OI; Earnings 1/21 Before Open [est] Ref=$139.22,JNJ,neutral,0.6673890948295593
30299,2019-12-04,J&J Shares Tick Lower On Slighty Uptick In Volume Amid Headline FDA Says It Stands By Study Showing Asbestos In J&J's Baby Powder,JNJ,negative,0.9607697129249573
30300,2019-12-04,Johnson & Johnson Says Investigation Reaffirmed FDA Finding Of No Asbestos In Baby Powder,JNJ,neutral,0.7093233466148376
30301,2019-12-03,U.S. Considers Scaling Back IP Protections For Big Drugmakers To Help Win Democratic Support For New Trade Pact With Mexico And Canada,JNJ,negative,0.8588416576385498
30302,2019-11-29,Attention Biotech Investors: Mark Your Calendar For These December PDUFA Dates,JNJ,neutral,0.9474664926528931
30303,2019-11-29,"National Business Daily Reports Drugmakers including Johnson & Johnson, Roche, Novartis and Merck have Agreed to Massively Cut the Prices of Some Drugs to Get Included in China's Medical Reimbursement List",JNJ,negative,0.9309154748916626
30304,2019-11-27,"Health Care ETFs Are Breaking Out, But Political Risks Linger In 2020",JNJ,neutral,0.48022595047950745
30305,2019-11-27,Pharma Companies Shares Tank As Feds Investigate Opioid Crisis,JNJ,negative,0.9159066677093506
30306,2019-11-26,"McKesson, In Response To Report On Probe Of Opioid Makers, Distributors, Says Information About Co Getting A Subpoena Was Disclosed In Most Recent 10-Q",JNJ,neutral,0.8699090480804443
30307,2019-11-26,Meg Tirrell On CNBC Says Opioid Investigation Is Not New,JNJ,neutral,0.7800230383872986
30308,2019-11-26,"J&J $70 Million Award Upheld In Court, May Face Addition Court Hearing For Punitive Damages",JNJ,negative,0.9065479040145874
30309,2019-11-26,Shares of opioid-related drugmakers are trading lower on reports federal prosecutors have opened a criminal probe of opioid manufacturers.,JNJ,negative,0.9688034057617188
30310,2019-11-26,"Brooklyn Federal Prosecutors Open Criminal Probe Of Opioid Manufacturers, Distributors; Mallinckrodt, AmerisourceBergen, Johnson & Johnson and Amneal Say They Have Received Subpoenas",JNJ,negative,0.7362432479858398
30311,2019-11-22,"Trump Says he Will Release a Plan to Let States Import Prescription Drugs Which are ""MUCH CHEAPER""",JNJ,neutral,0.49320313334465027
30312,2019-11-21,This Dividend ETF Is Having Its Day,JNJ,neutral,0.7975437045097351
30313,2019-11-20,"Benzinga's Top Upgrades, Downgrades For November 20, 2019",JNJ,negative,0.5903118848800659
30314,2019-11-20,"Cantor Fitzgerald Initiates Coverage On Johnson & Johnson with Overweight Rating, Announces $160 Price Target",JNJ,neutral,0.78394615650177
30315,2019-11-19,Janssen Receives EU Marketing Authorisation For Darzalex In Combination With Lenalidomide And Dexamethasone For Patients With Newly Diagnosed Multiple Myeloma Who Are Transplant Ineligible,JNJ,positive,0.8957101702690125
30316,2019-11-18,"Barron's Picks And Pans: Medtronic, Tesla, Walmart And More",JNJ,neutral,0.9431246519088745
30317,2019-11-15,"J&J To Appeal Revised Oklahoma Judgment In Opioid Case, Argues Judgment Not Supported By Facts Or The Law",JNJ,neutral,0.567469596862793
30318,2019-11-15,Oklahoma Judge Reduces $572M J&J Owes In Opioid Case To $465M,JNJ,negative,0.8348337411880493
30319,2019-11-15,Shares of several healthcare companies are trading higher after President Trump discussed transparency around pricing & processing in the healthcare industry,JNJ,positive,0.9431266784667969
30320,2019-11-14,Johnson & Johnson Ebola Vaccine Begins Rollout in Congo,JNJ,neutral,0.7904258966445923
30321,2019-11-13,12 Dow Stocks With At Least 2% Dividend Yields,JNJ,neutral,0.9302147626876831
30322,2019-11-12,J&J's Actelion Pharmaceuticals Withdraws Regulatory Filings To Extend Indication Of OPSUMIT In CTEPH,JNJ,negative,0.9437868595123291
30323,2019-11-11,Janssen Announces New Analysis from Landmark CREDENCE Study Shows the Efficacy and Safety Profiles of INVOKANA are Consistent Across Various Levels of Kidney Function,JNJ,positive,0.8727598190307617
30324,2019-11-07,Biotech Stock On The Radar: Alkermes At A Crossroads,JNJ,neutral,0.9121113419532776
30325,2019-11-07,Johnson & Johnson Announces Submission of European Marketing Authorisation Applications for Janssen's Investigational Ebola Vaccine Regimen,JNJ,neutral,0.593299925327301
30326,2019-11-04,Estee Lauder Reports Outstanding First Quarter Results But Cuts Estimates,JNJ,negative,0.8698888421058655
30327,2019-10-31,"J&J Shares Unaffected As Hearing Co. Has Recalled Surgical Tool After Death Of Patient, Serious Injuries",JNJ,negative,0.968743085861206
30328,2019-10-30,Johnson & Johnson Says Independent Labs Found No Asbestos In Recalled Powder,JNJ,neutral,0.7191750407218933
30329,2019-10-30,Johnson & Johnson shares are trading higher after the company announced several tests from the same bottle of the company's baby powder that was previously tested by the FDA had no Asbestos.,JNJ,positive,0.924141526222229
30330,2019-10-30,J&J's Janssen Announces Health Canada Approval Of Darzalex In Combination With Lenalidomide And Dexamethasone For Newly Diagnosed Patients With Multiple Myeloma Who Are Transplant Ineligible,JNJ,positive,0.7279685139656067
30331,2019-10-30,13 Healthcare Stocks Moving In Wednesday's Pre-Market Session,JNJ,neutral,0.5787650346755981
30332,2019-10-30,22 Stocks Moving in Wednesday's Pre-Market Session,JNJ,neutral,0.6071376800537109
30333,2019-10-30,"J&J's Own Expert, Working for FDA, Found Asbestos in Baby Powder",JNJ,neutral,0.6586880087852478
30334,2019-10-30,8 Stocks Moving In Tuesday's After-Hours Session,JNJ,negative,0.697761058807373
30335,2019-10-30,Johnson & Johnson shares are trading higher after the company announced several tests from the same bottle of the company's baby powder that was previously tested by the FDA had no Asbestos.,JNJ,positive,0.924141526222229
30336,2019-10-30,Johnson & Johnson Shares Resume Trade,JNJ,neutral,0.9045870304107666
30337,2019-10-29,UPDATE: Lab Undertook Probe And Determined That Portable Air Conditioner In Use In Auxiliary Room Was Contaminated With Asbestos,JNJ,negative,0.9234116077423096
30338,2019-10-29,"UPDATE: Additional 48 New Tests Of Samples From Single Lot Of Oct. 18 Recalled J&J Baby Powder Confirm It Does Not Contain Asbestos; Following Recall, Co. Contracted 2 3rd-party Laboratories To Expedite Large Number Of Tests Of Recalled Lot Of Baby Powder",JNJ,neutral,0.8418131470680237
30339,2019-10-29,Johnson & Johnson Says 15 New Tests From Same Bottle Of Co.'s Baby Powder Previously Tested By FDA Find No Asbestos; Over 60 New Tests Of Recalled Lot Conducted By Two Third Party Laboratories Find No Asbestos,JNJ,neutral,0.7515606880187988
30340,2019-10-29,"Johnson & Johnson Shares Halted, News Pending",JNJ,negative,0.8292151093482971
30341,2019-10-25,"J&J Says All Product Returned To Company, Whether From Recalled Lot Or Not, Will Be Removed From Marketplace Permanently",JNJ,negative,0.569269061088562
30342,2019-10-25,Target Says Has Removed All J&J Baby Powder 22 oz Bottles From Stores And Website,JNJ,negative,0.9431103467941284
30343,2019-10-25,"Rite Aid Informed Its Stores To Pull All 22-ounce J&J Baby Powder Bottles On Oct. 18, Immediately After The Recall Was Announced",JNJ,negative,0.9546036124229431
30344,2019-10-24,"J&J, On CVS Health Removing J&J Baby Powder, Says Co Has Been Informed By CVS It Is A Temporary Removal In Response To The One SKU Of 22 oz Bottles",JNJ,negative,0.9486148953437805
30345,2019-10-24,CVS Pulling All 22oz Johnson & Johnson Baby Powder From Shelves Amid Recall,JNJ,negative,0.946311354637146
30346,2019-10-24,"Credit Suisse Maintains Outperform on Johnson & Johnson, Raises Price Target to $163",JNJ,positive,0.9217820167541504
30347,2019-10-24,"J&J Confirms Deal In Principle To Settle Opioid Litigation As Publicly Announced, Outlined By Committee Of State Attorneys General",JNJ,positive,0.5851519703865051
30348,2019-10-24,'Fast Money Halftime Report' Picks From October 23,JNJ,neutral,0.9098806977272034
30349,2019-10-24,Biotech Stock On The Radar: Immunomedics' Long Wait For Redemption,JNJ,neutral,0.9130797386169434
30350,2019-10-23,"J&J Medical Devices Unit Auris Health Reports Results From BENEFIT Study Showing Safety, Feasibility Of Monarch Platform",JNJ,positive,0.8558414578437805
30351,2019-10-22,"Mixed Bag: Better Outlooks From Lockheed, United Technologies, But McDonald's Misses",JNJ,positive,0.9230794310569763
30352,2019-10-21,How Much Litigation Risk Is Priced Into Johnson & Johnson?,JNJ,neutral,0.9152743816375732
30353,2019-10-21,"Earnings Roll On With Light Schedule Today But McDonald's, Biogen On Tuesday Calendar",JNJ,neutral,0.8636738061904907
30354,2019-10-21,"J&J's Actelion Pharma Reports Safety, Tolerability Findings From Trial Of Opsumit, Tadalafil Combo Therapy Consistent vs Previous Trials, Was Well Tolerated",JNJ,positive,0.9542714357376099
30355,2019-10-21,"4 Pharma Companies Settle Opioid Lawsuits Ahead Of Trial With Ohio Counties; 2,300 Cases Remain",JNJ,negative,0.6914715766906738
30356,2019-10-21,46 Biggest Movers From Friday,JNJ,neutral,0.849003791809082
30357,2019-10-21,"Barron's Picks And Pans: Boeing, Comcast, Conoco, Emerson And More",JNJ,neutral,0.9482924342155457
30358,2019-10-21,"Benzinga's Bulls And Bears Of The Week: Beyond Meat, Netflix, Johnson & Johnson And More",JNJ,neutral,0.935478925704956
30359,2019-10-21,WeTrader Competition: Round Two Wrap-up,JNJ,neutral,0.9049379229545593
30360,2019-10-18,"FDA Alerts Consumers Of Voluntary Recall Of Johnson & Johnson's Baby Powder; Says That Testing Has Found That A Sample For One Lot Of The Product Contains Chrysotile Fibers, A Type Of Asbestos",JNJ,negative,0.9295803308486938
30361,2019-10-18,38 Stocks Moving In Friday's Mid-Day Session,JNJ,neutral,0.5169814825057983
30362,2019-10-18,From J&J Conference Call To Discuss Powder Recall: Probe Into Asbestos Contamination Of Talc Could Take Up To 30 Days Or More,JNJ,neutral,0.787891149520874
30363,2019-10-18,Johnson & Johnson Voluntarily Recalls A Batch Of Baby Powder,JNJ,negative,0.9617899656295776
30364,2019-10-18,Johnson & Johnson shares are trading lower after the company recalled 1 lot of baby powder due to trace levels of asbestos.,JNJ,negative,0.9739367961883545
30365,2019-10-18,UPDATE: J&J Reports Its Consumer Unit's Recall Of Baby Powder Related To 'test indicating the presence of sub-trace levels of chrysotile asbestos contamination',JNJ,negative,0.9614713788032532
30366,2019-10-18,J&J's Consumer Unit To Voluntarily Recall1 Lot Of Johnson's Baby Powder,JNJ,negative,0.7297041416168213
30367,2019-10-18,"The Daily Biotech Pulse: Intuitive Surgical Earnings, Paratek Pulls Out European Application For Antibiotic, Amgen's Evenity In Europe",JNJ,positive,0.6204037070274353
30368,2019-10-18,European Medicines Agency Reports Positive Opinion From CHMP For J&J's Combo Treatment In Adults With Treatment-Resistant Major Depressive Disorder,JNJ,positive,0.9478040337562561
30369,2019-10-18,J&J's Janssen Presents Four-Year TREMFYA Data Showing Maintained Rates Of Skin Clearance In Adult Patients With Moderate To Severe Plaque Psoriasis,JNJ,positive,0.7199925780296326
30370,2019-10-17,"Ohio AG Yost Says Multi-State Settlement Requires Johnson & Johnson, Ethicon Inc To Pay About $117M For 'Deceptive Marketing Of Transvaginal Surgical Mesh Devices'",JNJ,negative,0.9380584359169006
30371,2019-10-17,Ohio AG Dave Yost Announces $117M Multi-State Settlement With Johnson & Johnson,JNJ,positive,0.4521543085575104
30372,2019-10-17,"PreMarket Prep Recap: Stormy Outlook For Cloud Stocks, Opioid Makers Rally On Settlement Talks",JNJ,negative,0.8795365691184998
30373,2019-10-16,Large Option Traders Aren't Buying The Johnson & Johnson Rally,JNJ,neutral,0.6447720527648926
30374,2019-10-16,"Benzinga's Top Upgrades, Downgrades For October 16, 2019",JNJ,negative,0.5569066405296326
30375,2019-10-16,"Analysts, Investors Like Johnson & Johnson's Improvement, But Lawsuits Loom",JNJ,negative,0.7350994348526001
30376,2019-10-16,Opioid Drug Companies Rally On Hopes of Broader Settlement,JNJ,positive,0.6804324388504028
30377,2019-10-16,"Bank Of America Results Keep Financial Sector Flowing, With Netflix In Focus Later",JNJ,neutral,0.7372466921806335
30378,2019-10-16,"Credit Suisse Maintains Outperform on Johnson & Johnson, Raises Price Target to $158",JNJ,positive,0.9130545258522034
30379,2019-10-16,"Wells Fargo Maintains Outperform on Johnson & Johnson, Lowers Price Target to $155",JNJ,negative,0.7761324048042297
30380,2019-10-16,Johnson & Johnson shares are trading higher after it was reported the company has offered $4 billion to settle opioid claims. Atlantic Equities analysts also upgraded the company's stock from Underweight to Neutral.,JNJ,positive,0.9499543309211731
30381,2019-10-16,17 Healthcare Stocks Moving In Wednesday's Pre-Market Session,JNJ,neutral,0.5642024278640747
30382,2019-10-16,A Peek Into The Markets: US Stock Futures Down; Bank of America Profit Tops Estimates,JNJ,negative,0.953075647354126
30383,2019-10-16,Atlantic Equities Upgrades Johnson & Johnson to Neutral,JNJ,positive,0.9132670164108276
30384,2019-10-16,J&J Makes $4B Offer to Settle Opioid Claims,JNJ,neutral,0.6732662916183472
30385,2019-10-16,UPDATE: J&J Also In Talks To Contribute Added Money For Opioid Litigation,JNJ,positive,0.794857919216156
30386,2019-10-15,Missouri Appeals Court Overturns Talc Case In Which Jury Had Awarded $110M To Virginia Woman,JNJ,negative,0.9058276414871216
30387,2019-10-15,"PreMarket Prep Recap: Impressive Bank Earnings, Aphria Sparks Rally In Marijuana Sector",JNJ,positive,0.939801812171936
30388,2019-10-15,"Bank Earnings Quartet Mostly In Tune, Led By Strength At JPMorgan, Citigroup",JNJ,positive,0.9043190479278564
30389,2019-10-15,Relmada Shares Hit 4-Year High As Depression Drug Aces Midstage Trial,JNJ,positive,0.9231365323066711
30390,2019-10-15,"Johnson & Johnson Trades Higher On Q3 Beat-And-Raise, Despite Legal Entanglements",JNJ,positive,0.9359354376792908
30391,2019-10-15,22 Healthcare Stocks Moving In Tuesday's Pre-Market Session,JNJ,neutral,0.5045497417449951
30392,2019-10-15,"The Daily Biotech Pulse: Reata Leaps On Positive Readout, Takeda Divests, FDA Nod For Akorn, J&J Earnings",JNJ,positive,0.5214223265647888
30393,2019-10-15,Johnson & Johnson shares are trading higher after the company reported better-than-expected Q3 EPS and sales results. The company also raised its FY19 EPS guidance.,JNJ,positive,0.9570077061653137
30394,2019-10-15,"A Peek Into The Markets: US Stock Futures Rise Ahead Of Goldman Sachs, Citigroup Earnings",JNJ,positive,0.614379346370697
30395,2019-10-15,Johnson & Johnson Raises FY19 Adj. Operational EPS Guidance From $8.73-$8.83 To $8.84-$8.89,JNJ,positive,0.8908661603927612
30396,2019-10-15,"Johnson & Johnson Q3 Adj. EPS $2.12 Beats $2 Estimate, Sales $20.73B Beat $20.09B Estimate",JNJ,positive,0.857254147529602
30397,2019-10-15,"10 Stocks To Watch For October 15, 2019",JNJ,neutral,0.9016836285591125
30398,2019-10-15,"Earnings Scheduled For October 15, 2019",JNJ,neutral,0.8882008790969849
30399,2019-10-14,"Earnings, Econ Numbers And The Beige Book Pepper The Second Round of The WeTrader Competition",JNJ,neutral,0.9448992609977722
30400,2019-10-14,"Raymond James Maintains Outperform on Johnson & Johnson, Lowers Price Target to $145",JNJ,negative,0.7420021891593933
30401,2019-10-14,Congo to Begin Using J&J Ebola Vaccine in November,JNJ,neutral,0.7871677875518799
30402,2019-10-14,"The Week Ahead In Biotech: FDA Decisions, Johnson & Johnson Among Big Pharma Earnings",JNJ,neutral,0.9191237688064575
30403,2019-10-14,"Barron's Picks And Pans: Apple, Boeing, GE, Kellogg And More",JNJ,neutral,0.9481276869773865
30404,2019-10-14,"Benzinga's Bulls And Bears Of The Week: Apple, Boeing, Facebook, Nike And More",JNJ,neutral,0.9405617713928223
30405,2019-10-11,Shares of several healthcare companies are trading higher after President Trump made positive remarks on the U.S.-China trade talks as traders grew more optimistic over the possibility of a limited trade deal. Trump is scheduled to meet with Chinese Vice Premier Liu He at the White House today.,JNJ,positive,0.9280929565429688
30406,2019-10-11,"Benzinga's Top Upgrades, Downgrades For October 11, 2019",JNJ,negative,0.5606833696365356
30407,2019-10-11,28 Healthcare Stocks Moving In Friday's Pre-Market Session,JNJ,neutral,0.44163501262664795
30408,2019-10-11,"The Daily Biotech Pulse: Therapix Extends Merger Deadline, Five Prime Restructures, Gilead-Galapagos Rheumatism Drug Readout",JNJ,neutral,0.9150242209434509
30409,2019-10-11,Bernstein Upgrades Johnson & Johnson to Outperform,JNJ,positive,0.9287369847297668
30410,2019-10-09,Mid-Afternoon Market Update: Dow Rises Over 200 Points; Ocugen Shares Spike Higher,JNJ,positive,0.9327324032783508
30411,2019-10-09,Mid-Day Market Update: Crude Oil Up 1%; James River Group Shares Plunge,JNJ,positive,0.9398626685142517
30412,2019-10-09,Mid-Morning Market Update: Markets Open Higher; Johnson & Johnson Hit With $8B Verdict In Risperdal Lawsuit,JNJ,positive,0.9149184226989746
30413,2019-10-09,Johnson & Johnson Hit With $8B Verdict In Risperdal Lawsuit,JNJ,negative,0.7767326235771179
30414,2019-10-09,13 Healthcare Stocks Moving In Wednesday's Pre-Market Session,JNJ,neutral,0.5787650346755981
30415,2019-10-09,Jury Says J&J Must Pay $8B In Case Over Male Breast Growth Linked To Risperdal,JNJ,negative,0.9051057696342468
30416,2019-10-04,"The Daily Biotech Pulse: Arbutus Halts Hepatitis B Study, Positive Readout For MEI Pharma's Blood Cancer Drug, Ovid Offering",JNJ,positive,0.5621014833450317
30417,2019-10-04,J&J's Janssen Reports FDA Breakthrough Therapy Designation Granted For Niraparib For Treatment Of Metastatic Castration-Resistant Prostate Cancer,JNJ,positive,0.9398543238639832
30418,2019-10-03,J&J's Janssen Submits Supplemental New Drug Application To FDA For SPRAVATO CIII Nasal Spray For The Rapid Reduction Of Depressive Symptoms In Adults With Major Depressive Disorder Who Have Active Suicidal Ideation With Intent,JNJ,positive,0.8098363280296326
30419,2019-10-02,Sell-Side Positive On Johnson & Johnson's Unexpected Ohio Opioid Settlement,JNJ,negative,0.6257066130638123
30420,2019-10-02,Johnson & Johnson shares are trading higher after the company reached a settlement agreement with two Ohio counties ahead of upcoming opioid trial. The company will pay a total of $20.4 million in relation to the settlement.,JNJ,positive,0.8943542242050171
30421,2019-10-02,UPDATE: JNJ To Pay $5M Of Ohio Counties' Legal Fees And Will Direct $5.4M To Opiod-Related Charitable Programs,JNJ,neutral,0.8471135497093201
30422,2019-10-02,"The Daily Biotech Pulse: J&J Settles Ohio Opioid Lawsuit, Teligent Explores Options For Certain Assets, Novartis Reports Cosentyx Data",JNJ,neutral,0.914185106754303
30423,2019-10-02,Johnson & Johnson Reaches Settlement Agreement with Two Ohio Counties Ahead of Upcoming Opioid Trial; JNJ to Pay $10M to Cuyahoga and Summit Counties,JNJ,positive,0.7104272842407227
30424,2019-10-01,Attention Biotech Investors: Mark Your Calendar For These October PDUFA Dates,JNJ,neutral,0.9477208256721497
30425,2019-09-30,California Jury Returns $40M Talc Verdict Against Johnson & Johnson,JNJ,negative,0.6146920323371887
30426,2019-09-30,"Credit Suisse Reiterates Outperform, $156 Target On Johnson & Johnson As Firm Notes Co. 'appears to be tracking ahead of our Q3 US Pharma estimates, based on our updated analysis of intra-quarter scrips and IMS-reported sales trends for both July and Aug'",JNJ,positive,0.7817891240119934
30427,2019-09-27,"The Daily Biotech Pulse: ESMO Conference Gets Underway, J&J's Darzalex Snags Another Approval, Kaleido Biosciences CFO To Leave",JNJ,negative,0.4931744337081909
